duration,start_time,end_time,start_station,start_lat,start_lon,end_station,end_lat,end_lon,bike_id,bike_type
226,2020-11-26 10:04:00,2020-11-26 13:50:00,4210,33.984341,-118.47155,4210,33.984341,-118.47155,16876,electric
18,2020-11-26 10:09:00,2020-11-26 10:27:00,3058,34.035801,-118.23317,4516,34.045849,-118.254402,5737,standard
23,2020-11-26 10:13:00,2020-11-26 10:36:00,4215,34.014309,-118.491341,4210,33.984341,-118.47155,15573,standard
74,2020-11-26 10:22:00,2020-11-26 11:36:00,4204,33.988419,-118.45163,4545,33.95879,-118.44828,17072,electric
6,2020-11-26 10:25:00,2020-11-26 10:31:00,3005,34.0485,-118.258537,3006,34.04554,-118.256668,19009,electric
22,2020-11-26 10:28:00,2020-11-26 10:50:00,4516,34.045849,-118.254402,4300,34.04887,-118.2743,19315,electric
67,2020-11-26 10:29:00,2020-11-26 11:36:00,4205,33.993771,-118.453667,4545,33.95879,-118.44828,16329,electric
70,2020-11-26 10:30:00,2020-11-26 11:40:00,4556,34.009022,-118.425011,4556,34.009022,-118.425011,15487,standard
28,2020-11-26 10:34:00,2020-11-26 11:02:00,3006,34.04554,-118.256668,3005,34.0485,-118.258537,19009,electric
2,2020-11-26 10:39:00,2020-11-26 10:41:00,4454,34.017899,-118.291718,4454,34.017899,-118.291718,6677,standard
80,2020-11-26 10:42:00,2020-11-26 12:02:00,4455,34.10936,-118.271812,4455,34.10936,-118.271812,20083,standard
31,2020-11-26 10:42:00,2020-11-26 11:13:00,4454,34.017899,-118.291718,4454,34.017899,-118.291718,6651,standard
133,2020-11-26 10:49:00,2020-11-26 13:02:00,4493,34.090279,-118.277191,4493,34.090279,-118.277191,20106,standard
28,2020-11-26 10:51:00,2020-11-26 11:19:00,4300,34.04887,-118.2743,3005,34.0485,-118.258537,19315,electric
5,2020-11-26 10:58:00,2020-11-26 11:03:00,4476,34.08252,-118.27272,4493,34.090279,-118.277191,20228,standard
15,2020-11-26 10:59:00,2020-11-26 11:14:00,4538,34.06543,-118.308823,4473,34.07159,-118.282288,12255,standard
19,2020-11-26 11:01:00,2020-11-26 11:20:00,3064,34.046131,-118.257591,4220,34.074829,-118.258728,12451,standard
41,2020-11-26 11:02:00,2020-11-26 11:43:00,4510,34.077351,-118.264549,4445,34.073639,-118.251572,20163,standard
11,2020-11-26 11:03:00,2020-11-26 11:14:00,3005,34.0485,-118.258537,3008,34.046612,-118.262733,19009,electric
24,2020-11-26 11:03:00,2020-11-26 11:27:00,4210,33.984341,-118.47155,4215,34.014309,-118.491341,15573,standard
3,2020-11-26 11:08:00,2020-11-26 11:11:00,4493,34.090279,-118.277191,4472,34.092602,-118.28093,20228,standard
3,2020-11-26 11:13:00,2020-11-26 11:16:00,3025,34.03286,-118.268082,3025,34.03286,-118.268082,17039,electric
17,2020-11-26 11:15:00,2020-11-26 11:32:00,3008,34.046612,-118.262733,3006,34.04554,-118.256668,19009,electric
110,2020-11-26 11:16:00,2020-11-26 13:05:00,4202,33.991161,-118.468292,4202,33.991161,-118.468292,17314,electric
109,2020-11-26 11:16:00,2020-11-26 13:05:00,4202,33.991161,-118.468292,4202,33.991161,-118.468292,19293,electric
108,2020-11-26 11:17:00,2020-11-26 13:05:00,4202,33.991161,-118.468292,4202,33.991161,-118.468292,16849,electric
108,2020-11-26 11:18:00,2020-11-26 13:06:00,4202,33.991161,-118.468292,4202,33.991161,-118.468292,17334,electric
27,2020-11-26 11:22:00,2020-11-26 11:49:00,3005,34.0485,-118.258537,3035,34.048401,-118.260948,19315,electric
9,2020-11-26 11:26:00,2020-11-26 11:35:00,3014,34.05661,-118.237213,4491,34.04744,-118.24794,6103,standard
43,2020-11-26 11:27:00,2020-11-26 12:10:00,4418,34.150688,-118.366127,4285,0.0,0.0,15991,smart
67,2020-11-26 11:29:00,2020-11-26 12:36:00,3074,34.04417,-118.261169,3074,34.04417,-118.261169,12414,standard
162,2020-11-26 11:31:00,2020-11-26 14:13:00,4472,34.092602,-118.28093,4476,34.08252,-118.27272,20228,standard
7,2020-11-26 11:34:00,2020-11-26 11:41:00,3006,34.04554,-118.256668,3052,34.051102,-118.264557,19009,electric
30,2020-11-26 11:35:00,2020-11-26 12:05:00,4583,33.976189,-118.418419,4583,33.976189,-118.418419,17422,electric
25,2020-11-26 11:41:00,2020-11-26 12:06:00,4202,33.991161,-118.468292,4202,33.991161,-118.468292,16864,electric
15,2020-11-26 11:42:00,2020-11-26 11:57:00,4545,33.95879,-118.44828,4545,33.95879,-118.44828,15982,standard
19,2020-11-26 11:42:00,2020-11-26 12:01:00,3052,34.051102,-118.264557,3052,34.051102,-118.264557,19819,electric
217,2020-11-26 11:43:00,2020-11-26 15:20:00,4545,33.95879,-118.44828,4545,33.95879,-118.44828,15987,standard
3,2020-11-26 11:43:00,2020-11-26 11:46:00,4315,34.054031,-118.27092,4313,34.056808,-118.275002,5960,standard
14,2020-11-26 11:45:00,2020-11-26 11:59:00,3082,34.04652,-118.237411,3026,34.063179,-118.24588,5948,standard
10,2020-11-26 11:48:00,2020-11-26 11:58:00,4215,34.014309,-118.491341,4216,34.023392,-118.479637,15573,standard
13,2020-11-26 11:48:00,2020-11-26 12:01:00,3047,34.039982,-118.266403,3074,34.04417,-118.261169,6192,standard
33,2020-11-26 11:49:00,2020-11-26 12:22:00,3035,34.048401,-118.260948,4293,34.062279,-118.271523,19315,electric
41,2020-11-26 11:52:00,2020-11-26 12:33:00,4545,33.95879,-118.44828,4210,33.984341,-118.47155,17072,electric
38,2020-11-26 11:55:00,2020-11-26 12:33:00,4545,33.95879,-118.44828,4210,33.984341,-118.47155,16329,electric
201,2020-11-26 11:58:00,2020-11-26 15:19:00,4545,33.95879,-118.44828,4545,33.95879,-118.44828,15514,standard
24,2020-11-26 11:59:00,2020-11-26 12:23:00,4524,34.06163,-118.301193,4304,34.06258,-118.290092,5752,standard
80,2020-11-26 11:59:00,2020-11-26 13:19:00,4202,33.991161,-118.468292,4202,33.991161,-118.468292,19823,electric
6,2020-11-26 12:00:00,2020-11-26 12:06:00,4202,33.991161,-118.468292,4202,33.991161,-118.468292,15846,standard
22,2020-11-26 12:00:00,2020-11-26 12:22:00,4216,34.023392,-118.479637,4564,34.035351,-118.434143,15573,standard
11,2020-11-26 12:02:00,2020-11-26 12:13:00,3052,34.051102,-118.264557,3018,34.043732,-118.260139,19819,electric
8,2020-11-26 12:05:00,2020-11-26 12:13:00,4410,34.063351,-118.296799,4444,34.061619,-118.305573,12340,standard
15,2020-11-26 12:06:00,2020-11-26 12:21:00,3074,34.04417,-118.261169,3008,34.046612,-118.262733,6192,standard
72,2020-11-26 12:07:00,2020-11-26 13:19:00,4202,33.991161,-118.468292,4202,33.991161,-118.468292,16864,electric
80,2020-11-26 12:11:00,2020-11-26 13:31:00,4455,34.10936,-118.271812,4455,34.10936,-118.271812,12266,standard
19,2020-11-26 12:13:00,2020-11-26 12:32:00,4390,34.069271,-118.296593,4456,34.052429,-118.302017,16826,electric
19,2020-11-26 12:13:00,2020-11-26 12:32:00,4390,34.069271,-118.296593,4456,34.052429,-118.302017,19750,electric
8,2020-11-26 12:13:00,2020-11-26 12:21:00,3018,34.043732,-118.260139,3052,34.051102,-118.264557,19819,electric
97,2020-11-26 12:16:00,2020-11-26 13:53:00,4216,34.023392,-118.479637,4216,34.023392,-118.479637,16202,standard
97,2020-11-26 12:16:00,2020-11-26 13:53:00,4216,34.023392,-118.479637,4216,34.023392,-118.479637,16068,standard
96,2020-11-26 12:17:00,2020-11-26 13:53:00,4216,34.023392,-118.479637,4216,34.023392,-118.479637,15170,standard
35,2020-11-26 12:17:00,2020-11-26 12:52:00,3075,34.04211,-118.256187,3019,34.038609,-118.260857,12092,standard
188,2020-11-26 12:18:00,2020-11-26 15:26:00,4210,33.984341,-118.47155,4210,33.984341,-118.47155,15111,standard
7,2020-11-26 12:20:00,2020-11-26 12:27:00,4491,34.04744,-118.24794,3005,34.0485,-118.258537,6401,standard
12,2020-11-26 12:23:00,2020-11-26 12:35:00,3052,34.051102,-118.264557,4304,34.06258,-118.290092,19819,electric
25,2020-11-26 12:23:00,2020-11-26 12:48:00,3008,34.046612,-118.262733,3057,34.035679,-118.270813,6192,standard
52,2020-11-26 12:24:00,2020-11-26 13:16:00,4293,34.062279,-118.271523,4401,34.075611,-118.291862,19315,electric
8,2020-11-26 12:25:00,2020-11-26 12:33:00,4491,34.04744,-118.24794,3008,34.046612,-118.262733,6355,standard
137,2020-11-26 12:25:00,2020-11-26 14:42:00,4556,34.009022,-118.425011,4556,34.009022,-118.425011,16385,electric
126,2020-11-26 12:27:00,2020-11-26 14:33:00,4215,34.014309,-118.491341,4215,34.014309,-118.491341,15697,standard
134,2020-11-26 12:28:00,2020-11-26 14:42:00,4556,34.009022,-118.425011,4556,34.009022,-118.425011,19346,electric
125,2020-11-26 12:28:00,2020-11-26 14:33:00,4215,34.014309,-118.491341,4215,34.014309,-118.491341,18590,electric
133,2020-11-26 12:29:00,2020-11-26 14:42:00,4556,34.009022,-118.425011,4556,34.009022,-118.425011,19723,electric
11,2020-11-26 12:30:00,2020-11-26 12:41:00,4472,34.092602,-118.28093,4303,34.098011,-118.287071,6187,standard
47,2020-11-26 12:31:00,2020-11-26 13:18:00,4206,33.998341,-118.461014,4206,33.998341,-118.461014,15758,standard
26,2020-11-26 12:31:00,2020-11-26 12:57:00,4543,33.95718,-118.451248,4543,33.95718,-118.451248,15933,standard
63,2020-11-26 12:33:00,2020-11-26 13:36:00,4456,34.052429,-118.302017,4390,34.069271,-118.296593,19944,electric
63,2020-11-26 12:33:00,2020-11-26 13:36:00,4456,34.052429,-118.302017,4390,34.069271,-118.296593,16600,electric
29,2020-11-26 12:34:00,2020-11-26 13:03:00,4558,34.025688,-118.395302,4558,34.025688,-118.395302,19364,electric
12,2020-11-26 12:35:00,2020-11-26 12:47:00,4473,34.07159,-118.282288,4478,34.10424,-118.273697,17344,electric
12,2020-11-26 12:36:00,2020-11-26 12:48:00,4304,34.06258,-118.290092,4401,34.075611,-118.291862,19819,electric
11,2020-11-26 12:49:00,2020-11-26 13:00:00,4401,34.075611,-118.291862,4301,34.099049,-118.291496,19819,electric
19,2020-11-26 12:51:00,2020-11-26 13:10:00,3057,34.035679,-118.270813,4250,34.03017,-118.280952,6192,standard
45,2020-11-26 12:59:00,2020-11-26 13:44:00,4311,34.059689,-118.294662,4410,34.063351,-118.296799,5787,standard
168,2020-11-26 12:59:00,2020-11-26 15:47:00,4202,33.991161,-118.468292,4202,33.991161,-118.468292,16069,standard
8,2020-11-26 13:00:00,2020-11-26 13:08:00,4301,34.099049,-118.291496,4509,34.101639,-118.309174,19599,electric
47,2020-11-26 13:02:00,2020-11-26 13:49:00,4449,34.04557,-118.274193,4558,34.025688,-118.395302,6514,standard
9,2020-11-26 13:06:00,2020-11-26 13:15:00,3023,34.050911,-118.240967,3023,34.050911,-118.240967,6351,standard
26,2020-11-26 13:08:00,2020-11-26 13:34:00,3019,34.038609,-118.260857,3034,34.042061,-118.263382,6001,standard
9,2020-11-26 13:09:00,2020-11-26 13:18:00,4509,34.101639,-118.309174,4509,34.101639,-118.309174,19599,electric
9,2020-11-26 13:10:00,2020-11-26 13:19:00,4538,34.06543,-118.308823,4456,34.052429,-118.302017,12062,standard
10,2020-11-26 13:12:00,2020-11-26 13:22:00,3018,34.043732,-118.260139,3063,34.048038,-118.253738,12076,standard
30,2020-11-26 13:13:00,2020-11-26 13:43:00,4250,34.03017,-118.280952,4266,34.026291,-118.277687,6192,standard
7,2020-11-26 13:16:00,2020-11-26 13:23:00,4311,34.059689,-118.294662,4311,34.059689,-118.294662,6623,standard
30,2020-11-26 13:16:00,2020-11-26 13:46:00,4401,34.075611,-118.291862,4315,34.054031,-118.27092,19315,electric
10,2020-11-26 13:19:00,2020-11-26 13:29:00,4509,34.101639,-118.309174,4509,34.101639,-118.309174,19599,electric
95,2020-11-26 13:20:00,2020-11-26 14:55:00,4210,33.984341,-118.47155,4210,33.984341,-118.47155,16329,electric
29,2020-11-26 13:20:00,2020-11-26 13:49:00,4456,34.052429,-118.302017,4558,34.025688,-118.395302,16826,electric
93,2020-11-26 13:22:00,2020-11-26 14:55:00,4210,33.984341,-118.47155,4210,33.984341,-118.47155,15968,standard
8,2020-11-26 13:22:00,2020-11-26 13:30:00,3031,34.044701,-118.252441,3082,34.04652,-118.237411,19069,electric
6,2020-11-26 13:24:00,2020-11-26 13:30:00,3023,34.050911,-118.240967,3023,34.050911,-118.240967,6351,standard
8,2020-11-26 13:27:00,2020-11-26 13:35:00,4482,34.094372,-118.331009,4482,34.094372,-118.331009,20128,standard
7,2020-11-26 13:27:00,2020-11-26 13:34:00,4482,34.094372,-118.331009,4482,34.094372,-118.331009,20032,standard
17,2020-11-26 13:30:00,2020-11-26 13:47:00,4509,34.101639,-118.309174,4509,34.101639,-118.309174,19599,electric
3,2020-11-26 13:36:00,2020-11-26 13:39:00,3030,34.051941,-118.24353,3046,34.052872,-118.24749,16610,electric
224,2020-11-26 13:36:00,2020-11-26 17:20:00,4544,33.928459,-118.435204,4210,33.984341,-118.47155,16190,standard
11,2020-11-26 13:38:00,2020-11-26 13:49:00,4493,34.090279,-118.277191,4494,34.075981,-118.256012,20106,standard
4,2020-11-26 13:39:00,2020-11-26 13:43:00,3068,34.0532,-118.250954,3064,34.046131,-118.257591,12353,standard
17,2020-11-26 13:41:00,2020-11-26 13:58:00,4478,34.10424,-118.273697,4478,34.10424,-118.273697,17344,electric
26,2020-11-26 13:45:00,2020-11-26 14:11:00,4266,34.026291,-118.277687,4448,34.03027,-118.273193,6192,standard
1,2020-11-26 13:46:00,2020-11-26 13:47:00,3034,34.042061,-118.263382,3034,34.042061,-118.263382,6001,standard
38,2020-11-26 13:47:00,2020-11-26 14:25:00,4315,34.054031,-118.27092,4390,34.069271,-118.296593,19315,electric
7,2020-11-26 13:47:00,2020-11-26 13:54:00,3034,34.042061,-118.263382,3075,34.04211,-118.256187,5909,standard
120,2020-11-26 13:48:00,2020-11-26 15:48:00,4543,33.95718,-118.451248,3000,0.0,0.0,15980,standard
26,2020-11-26 13:48:00,2020-11-26 14:14:00,4509,34.101639,-118.309174,4509,34.101639,-118.309174,19599,electric
114,2020-11-26 13:49:00,2020-11-26 15:43:00,4543,33.95718,-118.451248,4543,33.95718,-118.451248,15913,standard
211,2020-11-26 13:50:00,2020-11-26 17:21:00,4210,33.984341,-118.47155,4210,33.984341,-118.47155,16066,standard
21,2020-11-26 13:53:00,2020-11-26 14:14:00,4558,34.025688,-118.395302,4205,33.993771,-118.453667,20006,standard
30,2020-11-26 13:57:00,2020-11-26 14:27:00,4425,34.152,-118.350601,4425,34.152,-118.350601,15803,smart
29,2020-11-26 13:57:00,2020-11-26 14:26:00,4425,34.152,-118.350601,4425,34.152,-118.350601,16139,smart
8,2020-11-26 13:59:00,2020-11-26 14:07:00,3082,34.04652,-118.237411,3031,34.044701,-118.252441,19069,electric
34,2020-11-26 14:03:00,2020-11-26 14:36:00,3075,34.04211,-118.256187,4516,34.045849,-118.254402,5909,standard
28,2020-11-26 14:04:00,2020-11-26 14:32:00,4543,33.95718,-118.451248,4543,33.95718,-118.451248,15928,standard
91,2020-11-26 14:06:00,2020-11-26 15:37:00,4544,33.928459,-118.435204,4544,33.928459,-118.435204,15585,standard
36,2020-11-26 14:09:00,2020-11-26 14:45:00,4476,34.08252,-118.27272,4540,34.04776,-118.22541,5816,standard
35,2020-11-26 14:10:00,2020-11-26 14:45:00,4476,34.08252,-118.27272,4540,34.04776,-118.22541,6003,standard
84,2020-11-26 14:13:00,2020-11-26 15:37:00,4544,33.928459,-118.435204,4544,33.928459,-118.435204,15858,standard
19,2020-11-26 14:13:00,2020-11-26 14:32:00,4448,34.03027,-118.273193,3074,34.04417,-118.261169,6192,standard
20,2020-11-26 14:13:00,2020-11-26 14:33:00,4476,34.08252,-118.27272,4476,34.08252,-118.27272,20228,standard
30,2020-11-26 14:15:00,2020-11-26 14:45:00,4509,34.101639,-118.309174,4474,34.110031,-118.287163,6183,standard
23,2020-11-26 14:16:00,2020-11-26 14:39:00,4205,33.993771,-118.453667,4210,33.984341,-118.47155,20161,standard
32,2020-11-26 14:25:00,2020-11-26 14:57:00,4558,34.025688,-118.395302,4538,34.06543,-118.308823,19364,electric
20,2020-11-26 14:26:00,2020-11-26 14:46:00,4390,34.069271,-118.296593,3052,34.051102,-118.264557,16600,electric
53,2020-11-26 14:26:00,2020-11-26 15:19:00,3046,34.052872,-118.24749,3046,34.052872,-118.24749,16610,electric
133,2020-11-26 14:32:00,2020-11-26 16:45:00,4556,34.009022,-118.425011,4556,34.009022,-118.425011,15789,standard
9,2020-11-26 14:32:00,2020-11-26 14:41:00,4304,34.06258,-118.290092,4410,34.063351,-118.296799,5752,standard
9,2020-11-26 14:34:00,2020-11-26 14:43:00,3074,34.04417,-118.261169,3035,34.048401,-118.260948,6192,standard
69,2020-11-26 14:35:00,2020-11-26 15:44:00,4543,33.95718,-118.451248,4543,33.95718,-118.451248,15933,standard
68,2020-11-26 14:36:00,2020-11-26 15:44:00,4543,33.95718,-118.451248,4543,33.95718,-118.451248,15899,standard
67,2020-11-26 14:37:00,2020-11-26 15:44:00,4543,33.95718,-118.451248,4543,33.95718,-118.451248,15928,standard
66,2020-11-26 14:37:00,2020-11-26 15:43:00,4543,33.95718,-118.451248,4543,33.95718,-118.451248,15192,standard
25,2020-11-26 14:38:00,2020-11-26 15:03:00,4248,34.028351,-118.288673,4267,34.027618,-118.280678,5847,standard
23,2020-11-26 14:40:00,2020-11-26 15:03:00,4248,34.028351,-118.288673,4267,34.027618,-118.280678,12167,standard
6,2020-11-26 14:41:00,2020-11-26 14:47:00,4516,34.045849,-118.254402,3075,34.04211,-118.256187,6554,standard
14,2020-11-26 14:41:00,2020-11-26 14:55:00,4210,33.984341,-118.47155,4210,33.984341,-118.47155,20161,standard
19,2020-11-26 14:42:00,2020-11-26 15:01:00,4538,34.06543,-118.308823,4509,34.101639,-118.309174,6560,standard
37,2020-11-26 14:47:00,2020-11-26 15:24:00,3052,34.051102,-118.264557,4300,34.04887,-118.2743,16600,electric
22,2020-11-26 14:49:00,2020-11-26 15:11:00,3075,34.04211,-118.256187,3047,34.039982,-118.266403,6554,standard
8,2020-11-26 14:52:00,2020-11-26 15:00:00,3075,34.04211,-118.256187,3047,34.039982,-118.266403,12018,standard
20,2020-11-26 14:59:00,2020-11-26 15:19:00,3035,34.048401,-118.260948,3031,34.044701,-118.252441,6192,standard
56,2020-11-26 14:59:00,2020-11-26 15:55:00,3062,34.047749,-118.243172,3062,34.047749,-118.243172,6639,standard
8,2020-11-26 14:59:00,2020-11-26 15:07:00,3075,34.04211,-118.256187,3069,34.05088,-118.248253,20003,standard
174,2020-11-26 15:02:00,2020-11-26 17:56:00,4509,34.101639,-118.309174,4455,34.10936,-118.271812,20201,standard
1288,2020-11-26 15:04:00,2020-11-27 12:32:00,4210,33.984341,-118.47155,4210,33.984341,-118.47155,16329,electric
26,2020-11-26 15:05:00,2020-11-26 15:31:00,4210,33.984341,-118.47155,4210,33.984341,-118.47155,15968,standard
39,2020-11-26 15:10:00,2020-11-26 15:49:00,3082,34.04652,-118.237411,3082,34.04652,-118.237411,20232,standard
92,2020-11-26 15:15:00,2020-11-26 16:47:00,3082,34.04652,-118.237411,3082,34.04652,-118.237411,12325,standard
218,2020-11-26 15:17:00,2020-11-26 18:55:00,3019,34.038609,-118.260857,3074,34.04417,-118.261169,18906,electric
12,2020-11-26 15:18:00,2020-11-26 15:30:00,3019,34.038609,-118.260857,3074,34.04417,-118.261169,12253,standard
19,2020-11-26 15:22:00,2020-11-26 15:41:00,3031,34.044701,-118.252441,3040,34.05357,-118.266357,6192,standard
30,2020-11-26 15:25:00,2020-11-26 15:55:00,4300,34.04887,-118.2743,3058,34.035801,-118.23317,16600,electric
115,2020-11-26 15:26:00,2020-11-26 17:21:00,4210,33.984341,-118.47155,4210,33.984341,-118.47155,20161,standard
178,2020-11-26 15:26:00,2020-11-26 18:24:00,4210,33.984341,-118.47155,4210,33.984341,-118.47155,15111,standard
116,2020-11-26 15:32:00,2020-11-26 17:28:00,4210,33.984341,-118.47155,4210,33.984341,-118.47155,16876,electric
20,2020-11-26 15:33:00,2020-11-26 15:53:00,3075,34.04211,-118.256187,3007,34.05048,-118.254593,5919,standard
113,2020-11-26 15:35:00,2020-11-26 17:28:00,4210,33.984341,-118.47155,4210,33.984341,-118.47155,15968,standard
8,2020-11-26 15:42:00,2020-11-26 15:50:00,4420,34.168629,-118.377068,4430,34.172451,-118.370369,15208,smart
24,2020-11-26 15:44:00,2020-11-26 16:08:00,3040,34.05357,-118.266357,3063,34.048038,-118.253738,6192,standard
74,2020-11-26 15:45:00,2020-11-26 16:59:00,4543,33.95718,-118.451248,4543,33.95718,-118.451248,15192,standard
22,2020-11-26 15:51:00,2020-11-26 16:13:00,4430,34.172451,-118.370369,4285,0.0,0.0,15164,smart
25,2020-11-26 15:53:00,2020-11-26 16:18:00,4448,34.03027,-118.273193,4304,34.06258,-118.290092,18289,electric
15,2020-11-26 15:53:00,2020-11-26 16:08:00,4311,34.059689,-118.294662,3031,34.044701,-118.252441,12059,standard
88,2020-11-26 15:53:00,2020-11-26 17:21:00,4544,33.928459,-118.435204,4544,33.928459,-118.435204,15468,standard
57,2020-11-26 15:56:00,2020-11-26 16:53:00,4545,33.95879,-118.44828,4545,33.95879,-118.44828,15982,standard
22,2020-11-26 15:56:00,2020-11-26 16:18:00,3058,34.035801,-118.23317,3037,34.034801,-118.231277,16600,electric
57,2020-11-26 15:56:00,2020-11-26 16:53:00,4545,33.95879,-118.44828,4545,33.95879,-118.44828,15588,standard
18,2020-11-26 15:59:00,2020-11-26 16:17:00,3035,34.048401,-118.260948,4266,34.026291,-118.277687,12029,standard
45,2020-11-26 16:04:00,2020-11-26 16:49:00,4543,33.95718,-118.451248,4543,33.95718,-118.451248,15913,standard
14,2020-11-26 16:05:00,2020-11-26 16:19:00,3007,34.05048,-118.254593,3018,34.043732,-118.260139,5919,standard
19,2020-11-26 16:06:00,2020-11-26 16:25:00,3030,34.051941,-118.24353,3064,34.046131,-118.257591,16342,electric
42,2020-11-26 16:07:00,2020-11-26 16:49:00,4543,33.95718,-118.451248,4543,33.95718,-118.451248,15933,standard
14,2020-11-26 16:09:00,2020-11-26 16:23:00,3031,34.044701,-118.252441,4311,34.059689,-118.294662,12059,standard
16,2020-11-26 16:12:00,2020-11-26 16:28:00,3063,34.048038,-118.253738,4512,34.043812,-118.264969,6192,standard
20,2020-11-26 16:16:00,2020-11-26 16:36:00,4444,34.061619,-118.305573,4444,34.061619,-118.305573,5893,standard
4,2020-11-26 16:21:00,2020-11-26 16:25:00,3037,34.034801,-118.231277,3037,34.034801,-118.231277,16600,electric
5,2020-11-26 16:21:00,2020-11-26 16:26:00,4304,34.06258,-118.290092,4444,34.061619,-118.305573,18289,electric
3,2020-11-26 16:25:00,2020-11-26 16:28:00,4516,34.045849,-118.254402,3006,34.04554,-118.256668,18954,electric
86,2020-11-26 16:26:00,2020-11-26 17:52:00,3037,34.034801,-118.231277,3037,34.034801,-118.231277,16600,electric
11,2020-11-26 16:27:00,2020-11-26 16:38:00,4266,34.026291,-118.277687,3006,34.04554,-118.256668,12029,standard
54,2020-11-26 16:27:00,2020-11-26 17:21:00,4545,33.95879,-118.44828,4545,33.95879,-118.44828,15987,standard
53,2020-11-26 16:28:00,2020-11-26 17:21:00,4545,33.95879,-118.44828,4545,33.95879,-118.44828,15514,standard
15,2020-11-26 16:29:00,2020-11-26 16:44:00,4571,34.027649,-118.413559,4571,34.027649,-118.413559,16157,standard
22,2020-11-26 16:29:00,2020-11-26 16:51:00,4512,34.043812,-118.264969,3035,34.048401,-118.260948,6192,standard
9,2020-11-26 16:30:00,2020-11-26 16:39:00,3035,34.048401,-118.260948,3049,34.056969,-118.253593,6073,standard
16,2020-11-26 16:36:00,2020-11-26 16:52:00,3046,34.052872,-118.24749,3031,34.044701,-118.252441,16610,electric
4,2020-11-26 16:37:00,2020-11-26 16:41:00,3023,34.050911,-118.240967,3062,34.047749,-118.243172,20156,standard
10,2020-11-26 16:43:00,2020-11-26 16:53:00,3006,34.04554,-118.256668,3005,34.0485,-118.258537,18954,electric
15,2020-11-26 16:44:00,2020-11-26 16:59:00,3064,34.046131,-118.257591,3078,34.064281,-118.238937,16342,electric
35,2020-11-26 16:44:00,2020-11-26 17:19:00,4494,34.075981,-118.256012,4406,34.101891,-118.300613,12151,standard
16,2020-11-26 16:46:00,2020-11-26 17:02:00,4483,34.1007,-118.259117,4439,34.090969,-118.286247,12338,standard
19,2020-11-26 16:47:00,2020-11-26 17:06:00,4445,34.073639,-118.251572,4472,34.092602,-118.28093,19984,standard
18,2020-11-26 16:52:00,2020-11-26 17:10:00,3035,34.048401,-118.260948,3005,34.0485,-118.258537,6192,standard
2,2020-11-26 16:52:00,2020-11-26 16:54:00,3031,34.044701,-118.252441,3031,34.044701,-118.252441,19578,electric
96,2020-11-26 16:55:00,2020-11-26 18:31:00,3031,34.044701,-118.252441,3046,34.052872,-118.24749,16610,electric
21,2020-11-26 16:56:00,2020-11-26 17:17:00,4538,34.06543,-118.308823,4444,34.061619,-118.305573,19364,electric
6,2020-11-26 17:01:00,2020-11-26 17:07:00,3076,34.0406,-118.253838,3081,34.031891,-118.250183,20131,standard
30,2020-11-26 17:11:00,2020-11-26 17:41:00,3005,34.0485,-118.258537,3000,0.0,0.0,18954,electric
11,2020-11-26 17:21:00,2020-11-26 17:32:00,3081,34.031891,-118.250183,4491,34.04744,-118.24794,20131,standard
4,2020-11-26 17:25:00,2020-11-26 17:29:00,3006,34.04554,-118.256668,3034,34.042061,-118.263382,16422,electric
18,2020-11-26 17:32:00,2020-11-26 17:50:00,3035,34.048401,-118.260948,3064,34.046131,-118.257591,12243,standard
17,2020-11-26 17:35:00,2020-11-26 17:52:00,4456,34.052429,-118.302017,4300,34.04887,-118.2743,19750,electric
31,2020-11-26 17:35:00,2020-11-26 18:06:00,4444,34.061619,-118.305573,4448,34.03027,-118.273193,18289,electric
17,2020-11-26 17:40:00,2020-11-26 17:57:00,4509,34.101639,-118.309174,4513,34.08371,-118.296021,19599,electric
15,2020-11-26 17:44:00,2020-11-26 17:59:00,3005,34.0485,-118.258537,4491,34.04744,-118.24794,6192,standard
11,2020-11-26 17:45:00,2020-11-26 17:56:00,4478,34.10424,-118.273697,4473,34.07159,-118.282288,17344,electric
23,2020-11-26 17:53:00,2020-11-26 18:16:00,3037,34.034801,-118.231277,3082,34.04652,-118.237411,16600,electric
16,2020-11-26 17:56:00,2020-11-26 18:12:00,4455,34.10936,-118.271812,4401,34.075611,-118.291862,20201,standard
13,2020-11-26 17:56:00,2020-11-26 18:09:00,4300,34.04887,-118.2743,3031,34.044701,-118.252441,19750,electric
1,2020-11-26 17:57:00,2020-11-26 17:58:00,4448,34.03027,-118.273193,4448,34.03027,-118.273193,12336,standard
6,2020-11-26 17:58:00,2020-11-26 18:04:00,4513,34.08371,-118.296021,4453,34.082649,-118.284393,19599,electric
23,2020-11-26 17:58:00,2020-11-26 18:21:00,4448,34.03027,-118.273193,3014,34.05661,-118.237213,12244,standard
27,2020-11-26 18:02:00,2020-11-26 18:29:00,4491,34.04744,-118.24794,3005,34.0485,-118.258537,6192,standard
5,2020-11-26 18:04:00,2020-11-26 18:09:00,4453,34.082649,-118.284393,4513,34.08371,-118.296021,19599,electric
2,2020-11-26 18:08:00,2020-11-26 18:10:00,3034,34.042061,-118.263382,3074,34.04417,-118.261169,16422,electric
21,2020-11-26 18:10:00,2020-11-26 18:31:00,4513,34.08371,-118.296021,4509,34.101639,-118.309174,19599,electric
